draft_yr,player,draft_pick,season,age,tm,lg,pos,gms_played,gms_start,min_gm,fgm,fga,fg_pct,thr_pm,thr_pa,thr_pct,two_pm,two_pa,two_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,fouls,pts,,
2008,Russell Westbrook,4,2013-14,25,OKC,NBA,PG,46,46,30.7,7.5,17.2,0.437,1.5,4.7,0.318,6,12.5,0.482,0.48,5.3,6.4,0.826,1.2,4.5,5.7,6.9,1.9,0.2,3.8,2.3,21.8,,
2008,Russell Westbrook,4,2014-15,26,OKC,NBA,PG,67,67,34.4,9.4,22,0.426,1.3,4.3,0.299,8.1,17.7,0.457,0.455,8.1,9.8,0.835,1.9,5.4,7.3,8.6,2.1,0.2,4.4,2.7,28.1,,
2008,Russell Westbrook,4,2015-16,27,OKC,NBA,PG,80,80,34.4,8.2,18.1,0.454,1.3,4.3,0.296,6.9,13.8,0.503,0.489,5.8,7.2,0.812,1.8,6,7.8,10.4,2,0.3,4.3,2.5,23.5,,
2008,Russell Westbrook,4,2016-17,28,OKC,NBA,PG,81,81,34.6,10.2,24,0.425,2.5,7.2,0.343,7.7,16.8,0.459,0.476,8.8,10.4,0.845,1.7,9,10.7,10.4,1.6,0.4,5.4,2.3,31.6,,
2008,Russell Westbrook,4,2017-18,29,OKC,NBA,PG,80,80,36.4,9.5,21.1,0.449,1.2,4.1,0.298,8.3,17,0.485,0.477,5.2,7.1,0.737,1.9,8.2,10.1,10.3,1.8,0.3,4.8,2.5,25.4,,
2008,Russell Westbrook,4,2018-19,30,OKC,NBA,PG,73,73,36,8.6,20.2,0.428,1.6,5.6,0.29,7,14.5,0.481,0.468,4.1,6.2,0.656,1.5,9.6,11.1,10.7,1.9,0.5,4.5,3.4,22.9,,
2008,Russell Westbrook,4,2019-20,31,HOU,NBA,PG,57,57,35.9,10.6,22.5,0.472,1,3.7,0.258,9.6,18.7,0.514,0.493,5.1,6.7,0.763,1.8,6.2,7.9,7,1.6,0.4,4.5,3.5,27.2,,
2008,Russell Westbrook,4,2020-21,32,WAS,NBA,PG,65,65,36.4,8.4,19,0.439,1.3,4.2,0.315,7,14.8,0.475,0.474,4.2,6.4,0.656,1.7,9.9,11.5,11.7,1.4,0.4,4.8,2.9,22.2,,
2008,Russell Westbrook,4,2021-22,33,LAL,NBA,PG,78,78,34.3,7,15.8,0.444,1,3.4,0.298,6,12.4,0.485,0.476,3.4,5.1,0.667,1.4,6,7.4,7.1,1,0.3,3.8,3,18.5,,
2008,Russell Westbrook,4,2022-23,34,TOT,NBA,PG,73,24,29.1,5.9,13.6,0.436,1.2,3.9,0.311,4.7,9.7,0.487,0.481,2.8,4.3,0.656,1.2,4.6,5.8,7.5,1,0.5,3.5,2.2,15.9,,
2008,Russell Westbrook,4,2022-23,34,LAL,NBA,PG,52,3,28.7,5.8,14,0.417,1.2,4.1,0.296,4.6,9.9,0.467,0.46,3,4.6,0.655,1.1,5,6.2,7.5,1,0.4,3.5,2.3,15.9,,
2008,Russell Westbrook,4,2022-23,34,LAC,NBA,PG,21,21,30.2,6.1,12.5,0.489,1.2,3.5,0.356,4.9,9,0.54,0.538,2.4,3.6,0.658,1.4,3.4,4.9,7.6,1.1,0.5,3.4,2,15.8,,
2008,Kevin Love,5,2008-09,20,MIN,NBA,C,81,37,25.3,3.9,8.5,0.459,0,0.2,0.105,3.9,8.3,0.469,0.461,3.3,4.1,0.789,3.4,5.7,9.1,1,0.4,0.6,1.5,2.5,11.1,,
2008,Kevin Love,5,2009-10,21,MIN,NBA,PF,60,22,28.6,4.9,10.8,0.45,0.6,1.8,0.33,4.3,9,0.474,0.478,3.8,4.6,0.815,3.8,7.2,11,2.3,0.7,0.4,2,2.3,14,,
2008,Kevin Love,5,2010-11,22,MIN,NBA,PF,73,73,35.8,6.6,14.1,0.47,1.2,2.9,0.417,5.4,11.2,0.483,0.513,5.8,6.8,0.85,4.5,10.7,15.2,2.5,0.6,0.4,2.1,2,20.2,,
2008,Kevin Love,5,2011-12,23,MIN,NBA,PF,55,55,39,8.6,19.3,0.448,1.9,5.1,0.372,6.7,14.1,0.475,0.497,6.9,8.4,0.824,4.1,9.2,13.3,2,0.9,0.5,2.3,2.8,26,,
2008,Kevin Love,5,2012-13,24,MIN,NBA,PF,18,18,34.3,5.8,16.6,0.352,1.1,5.1,0.217,4.7,11.4,0.413,0.386,5.6,7.9,0.704,3.6,10.4,14,2.3,0.7,0.5,2.2,1.9,18.3,,
2008,Kevin Love,5,2013-14,25,MIN,NBA,PF,77,77,36.3,8.4,18.5,0.457,2.5,6.6,0.376,6,11.9,0.502,0.524,6.8,8.2,0.821,2.9,9.6,12.5,4.4,0.8,0.5,2.5,1.8,26.1,,
2008,Kevin Love,5,2014-15,26,CLE,NBA,PF,75,75,33.8,5.5,12.7,0.434,1.9,5.2,0.367,3.6,7.5,0.48,0.509,3.4,4.3,0.804,1.9,7.9,9.7,2.2,0.7,0.5,1.6,1.9,16.4,,
2008,Kevin Love,5,2015-16,27,CLE,NBA,PF,77,77,31.5,5.3,12.7,0.419,2.1,5.7,0.36,3.3,7,0.467,0.499,3.4,4.1,0.822,1.9,8,9.9,2.4,0.8,0.5,1.8,2.1,16,,
2008,Kevin Love,5,2016-17,28,CLE,NBA,PF,60,60,31.4,6.2,14.5,0.427,2.4,6.5,0.373,3.8,8,0.471,0.51,4.3,4.9,0.871,2.5,8.6,11.1,1.9,0.9,0.4,2,2.1,19,,
2008,Kevin Love,5,2017-18,29,CLE,NBA,C,59,59,28,5.7,12.4,0.458,2.3,5.6,0.415,3.3,6.8,0.494,0.552,4,4.5,0.88,1.7,7.5,9.3,1.7,0.7,0.4,1.5,2,17.6,,
2008,Kevin Love,5,2018-19,30,CLE,NBA,PF,22,21,27.2,5,12.9,0.385,2.4,6.7,0.361,2.5,6.2,0.412,0.479,4.7,5.2,0.904,1.5,9.4,10.9,2.2,0.3,0.2,1.9,2.5,17,,
2008,Kevin Love,5,2019-20,31,CLE,NBA,PF,56,56,31.8,5.8,13,0.45,2.6,7,0.374,3.2,6,0.537,0.55,3.3,3.9,0.854,1,8.8,9.8,3.2,0.6,0.3,2.5,1.6,17.6,,
2008,Kevin Love,5,2020-21,32,CLE,NBA,PF,25,25,24.9,4.1,10.1,0.409,2.3,6.2,0.365,1.8,3.8,0.479,0.522,1.7,2,0.824,0.7,6.8,7.4,2.5,0.6,0.1,1.5,1,12.2,,
2008,Kevin Love,5,2021-22,33,CLE,NBA,C,74,4,22.5,4.4,10.3,0.43,2.5,6.4,0.392,1.9,3.8,0.493,0.553,2.2,2.7,0.838,1.2,6.1,7.2,2.2,0.4,0.2,1.3,1.4,13.6,,
2008,Kevin Love,5,2022-23,34,TOT,NBA,PF,62,20,20,2.7,6.8,0.389,1.6,4.8,0.334,1.1,2.1,0.516,0.506,1.3,1.5,0.879,1,5.5,6.4,1.9,0.3,0.2,1.1,1.6,8.2,,
2008,Kevin Love,5,2022-23,34,CLE,NBA,PF,41,3,20,2.7,7,0.389,1.7,4.8,0.354,1,2.2,0.467,0.511,1.4,1.5,0.889,1,5.8,6.8,1.9,0.2,0.2,1.1,1.6,8.5,,
2008,Kevin Love,5,2022-23,34,MIA,NBA,PF,21,17,20,2.6,6.6,0.388,1.4,4.8,0.297,1.1,1.8,0.632,0.496,1.1,1.3,0.857,0.8,4.9,5.7,1.9,0.4,0.2,1.1,1.5,7.7,,
2008,Brook Lopez,10,2008-09,20,NJN,NBA,C,82,75,30.5,5.5,10.3,0.531,0,0,0,5.5,10.3,0.532,0.531,2.1,2.6,0.793,2.7,5.4,8.1,1,0.5,1.8,1.8,3.1,13,,
2008,Brook Lopez,10,2009-10,21,NJN,NBA,C,82,82,36.9,6.9,13.8,0.499,0,0,0,6.9,13.7,0.5,0.499,5.1,6.2,0.817,3.3,5.4,8.6,2.3,0.7,1.7,2.5,3.1,18.8,,
2008,Brook Lopez,10,2010-11,22,NJN,NBA,C,82,82,35.2,7.9,16,0.492,0,0,0,7.9,16,0.492,0.492,4.7,6,0.787,2.4,3.5,6,1.6,0.6,1.5,2.1,2.9,20.4,,
2008,Brook Lopez,10,2011-12,23,NJN,NBA,C,5,5,27.2,7.6,15.4,0.494,0,0,0,7.6,15.4,0.494,0.494,4,6.4,0.625,1.6,2,3.6,1.2,0.2,0.8,1.2,1.6,19.2,,
2008,Brook Lopez,10,2012-13,24,BRK,NBA,C,74,74,30.4,7.7,14.8,0.521,0,0,0,7.7,14.8,0.522,0.521,4,5.3,0.758,2.8,4.1,6.9,0.9,0.4,2.1,1.8,2.1,19.4,,
2008,Brook Lopez,10,2013-14,25,BRK,NBA,C,17,17,31.4,7.6,13.5,0.563,0,0.1,0,7.6,13.4,0.566,0.563,5.5,6.8,0.817,2.3,3.7,6,0.9,0.5,1.8,1.6,3.1,20.7,,
2008,Brook Lopez,10,2014-15,26,BRK,NBA,C,72,44,29.2,7,13.7,0.513,0,0.1,0.1,7,13.6,0.517,0.513,3.1,3.8,0.814,3,4.5,7.4,0.7,0.6,1.8,1.4,2.9,17.2,,
2008,Brook Lopez,10,2015-16,27,BRK,NBA,C,73,73,33.7,8.1,15.8,0.511,0,0.2,0.143,8.1,15.7,0.515,0.512,4.3,5.5,0.787,2.8,5.1,7.8,2,0.8,1.7,2.4,2.9,20.6,,
2008,Brook Lopez,10,2016-17,28,BRK,NBA,C,75,75,29.6,7.4,15.6,0.474,1.8,5.2,0.346,5.6,10.5,0.536,0.531,3.9,4.9,0.81,1.6,3.8,5.4,2.3,0.5,1.7,2.5,2.6,20.5,,
2008,Brook Lopez,10,2017-18,29,LAL,NBA,C,74,72,23.4,5,10.7,0.465,1.5,4.4,0.345,3.5,6.3,0.549,0.536,1.5,2.1,0.703,1,3,4,1.7,0.4,1.3,1.3,2.6,13,,
2008,Brook Lopez,10,2018-19,30,MIL,NBA,C,81,81,28.7,4.4,9.7,0.452,2.3,6.3,0.365,2.1,3.4,0.613,0.571,1.4,1.6,0.842,0.4,4.5,4.9,1.2,0.6,2.2,1,2.3,12.5,,
2008,Brook Lopez,10,2019-20,31,MIL,NBA,C,68,67,26.7,4.3,9.9,0.435,1.5,4.8,0.314,2.8,5.1,0.549,0.511,1.9,2.2,0.836,0.9,3.7,4.6,1.5,0.7,2.4,1,2.4,12,,
2008,Brook Lopez,10,2020-21,32,MIL,NBA,C,70,70,27.2,4.6,9.1,0.503,1.4,4,0.338,3.2,5.1,0.632,0.577,1.7,2,0.845,1.5,3.5,5,0.7,0.6,1.5,0.9,2.1,12.3,,
2008,Brook Lopez,10,2021-22,33,MIL,NBA,C,13,11,22.9,4.7,10.1,0.466,1.5,4.1,0.358,3.2,6,0.538,0.538,1.5,1.8,0.87,1.5,2.6,4.1,0.5,0.6,1.2,0.9,2.6,12.4,,
2008,Brook Lopez,10,2022-23,34,MIL,NBA,C,78,78,30.4,6.1,11.5,0.531,1.7,4.7,0.374,4.4,6.9,0.637,0.606,1.9,2.4,0.784,2,4.7,6.7,1.3,0.5,2.5,1.4,2.6,15.9,,
2008,Robin Lopez,15,2008-09,20,PHO,NBA,C,60,7,10.2,1.2,2.3,0.518,0,0,0,1.2,2.3,0.522,0.518,0.8,1.1,0.691,0.9,1.1,2,0.1,0.2,0.7,0.5,1.6,3.2,,
2008,Robin Lopez,15,2009-10,21,PHO,NBA,C,51,31,19.3,3.4,5.7,0.588,0,0,0,3.4,5.7,0.588,0.588,1.7,2.5,0.704,2,2.8,4.9,0.1,0.2,1,0.8,2.3,8.4,,
2008,Robin Lopez,15,2010-11,22,PHO,NBA,C,67,56,14.8,2.7,5.3,0.501,0,0,0,2.7,5.3,0.501,0.501,1.1,1.5,0.74,1.2,2,3.2,0.1,0.3,0.7,0.7,2.1,6.4,,
2008,Robin Lopez,15,2011-12,23,PHO,NBA,C,64,0,14,1.9,4.2,0.461,0,0,0,1.9,4.2,0.461,0.461,1.6,2.2,0.714,1.4,1.9,3.3,0.3,0.3,0.9,0.7,2,5.4,,
2008,Robin Lopez,15,2012-13,24,NOH,NBA,C,82,82,26,4.7,8.8,0.534,0,0,0,4.7,8.8,0.534,0.534,2,2.5,0.778,2.8,2.9,5.6,0.8,0.4,1.6,1.3,2,11.3,,
2008,Robin Lopez,15,2013-14,25,POR,NBA,C,82,82,31.7,4.3,7.9,0.551,0,0,0,4.3,7.8,0.552,0.551,2.4,3,0.818,4,4.6,8.5,0.9,0.3,1.7,1,2.4,11.1,,
2008,Robin Lopez,15,2014-15,26,POR,NBA,C,59,59,27.8,4,7.4,0.535,0,0,0,4,7.4,0.537,0.535,1.7,2.2,0.772,3.2,3.5,6.7,0.9,0.3,1.4,1.2,2.1,9.6,,
2008,Robin Lopez,15,2015-16,27,NYK,NBA,C,82,82,27.1,4.4,8.1,0.539,0,0,0,4.4,8.1,0.54,0.539,1.6,2,0.795,3.3,4.1,7.3,1.4,0.2,1.6,1.6,2.2,10.3,,
2008,Robin Lopez,15,2016-17,28,CHI,NBA,C,81,81,28,4.7,9.6,0.493,0,0,0,4.7,9.5,0.494,0.493,0.9,1.3,0.721,3,3.4,6.4,1,0.2,1.4,1.1,1.9,10.4,,
2008,Robin Lopez,15,2017-18,29,CHI,NBA,C,64,64,26.4,5.3,10.1,0.53,0.1,0.2,0.286,5.3,9.9,0.536,0.533,1.1,1.4,0.756,2.1,2.4,4.5,1.9,0.2,0.8,1.7,1.7,11.8,,
2008,Robin Lopez,15,2018-19,30,CHI,NBA,C,74,36,21.7,4.1,7.2,0.568,0.1,0.4,0.226,4,6.8,0.589,0.575,1.2,1.7,0.724,1.9,2,3.9,1.2,0.1,1.1,1.3,1.7,9.5,,
2008,Robin Lopez,15,2019-20,31,MIL,NBA,C,66,5,14.5,2.2,4.5,0.492,0.5,1.6,0.333,1.7,2.9,0.577,0.55,0.4,0.8,0.528,0.8,1.6,2.4,0.7,0.2,0.7,1,1.5,5.4,,
2008,Robin Lopez,15,2020-21,32,WAS,NBA,C,71,9,19.1,3.8,6,0.633,0.1,0.3,0.278,3.7,5.7,0.649,0.639,1.4,1.9,0.723,2,1.8,3.8,0.8,0.2,0.6,1.1,1.5,9,,
2008,Robin Lopez,15,2021-22,33,ORL,NBA,C,36,9,17,3.1,5.5,0.553,0.1,0.2,0.333,3,5.4,0.56,0.558,0.9,1.5,0.593,1.9,1.6,3.5,1.5,0.1,0.5,1.2,1.9,7.1,,
2008,Robin Lopez,15,2022-23,34,CLE,NBA,C,37,2,8.1,1.3,2,0.64,0.1,0.1,0.5,1.2,1.9,0.648,0.653,0.4,0.5,0.778,0.6,0.8,1.4,0.5,0.1,0.2,0.7,1.2,3,,
2008,JR Giddens,30,2008-09,23,BOS,NBA,SF,6,0,1.3,0.3,0.5,0.667,0,0,0,0.3,0.5,0.667,0.667,0,0,0,0.3,0.2,0.5,0,0.2,0,0.2,0.2,0.7,,
2008,JR Giddens,30,2009-10,24,TOT,NBA,SF,32,1,7.5,0.9,1.9,0.467,0,0.3,0,0.9,1.6,0.56,0.467,0.4,0.7,0.565,0.5,1.1,1.6,0.4,0.3,0.1,0.5,0.9,2.2,,
2008,JR Giddens,30,2009-10,24,BOS,NBA,SF,21,1,4.7,0.4,1,0.429,0,0.1,0,0.4,0.9,0.474,0.429,0.3,0.6,0.5,0.2,0.8,1,0.3,0.2,0,0.3,0.5,1.1,,
2008,JR Giddens,30,2009-10,24,NYK,NBA,SF,11,0,12.7,1.7,3.5,0.487,0,0.7,0,1.7,2.8,0.613,0.487,0.6,1,0.636,1.1,1.7,2.8,0.6,0.5,0.1,0.9,1.7,4.1,,
2008,Goran Dragic,45,2008-09,22,PHO,NBA,PG,55,1,13.2,1.6,4.1,0.393,0.4,1,0.37,1.2,3.1,0.4,0.438,0.9,1.2,0.769,0.6,1.3,1.9,2,0.5,0.1,1.3,1.6,4.5,,
2008,Goran Dragic,45,2009-10,23,PHO,NBA,PG,80,2,18,2.8,6.1,0.452,0.9,2.4,0.394,1.9,3.8,0.488,0.527,1.5,2,0.736,0.5,1.7,2.1,3,0.6,0.1,1.6,1.6,7.9,,
2008,Goran Dragic,45,2010-11,24,TOT,NBA,PG,70,5,17.6,2.7,6.3,0.435,0.8,2.2,0.361,1.9,4.1,0.476,0.499,1.2,1.9,0.624,0.5,1.5,2,2.9,0.7,0.1,1.7,1.8,7.5,,
2008,Goran Dragic,45,2010-11,24,PHO,NBA,PG,48,2,17.8,2.8,6.6,0.421,0.6,2.1,0.277,2.2,4.5,0.488,0.465,1.2,2,0.608,0.5,1.3,1.8,3.1,0.8,0.1,2,1.9,7.4,,
2008,Goran Dragic,45,2010-11,24,HOU,NBA,PG,22,3,17.2,2.7,5.7,0.472,1.3,2.5,0.519,1.4,3.2,0.437,0.584,1.1,1.6,0.667,0.5,2,2.5,2.5,0.6,0.2,1,1.6,7.7,,
2008,Goran Dragic,45,2011-12,25,HOU,NBA,PG,66,28,26.5,4.2,9.1,0.462,1,3.1,0.337,3.2,6,0.525,0.518,2.3,2.9,0.805,0.8,1.7,2.5,5.3,1.3,0.2,2.4,2.5,11.7,,
2008,Goran Dragic,45,2012-13,26,PHO,NBA,PG,77,77,33.5,5.2,11.8,0.443,1.1,3.6,0.319,4.1,8.2,0.497,0.491,3.2,4.2,0.748,0.8,2.3,3.1,7.4,1.6,0.3,2.8,2.8,14.7,,
2008,Goran Dragic,45,2013-14,27,PHO,NBA,SG,76,75,35.1,7.3,14.4,0.505,1.6,3.9,0.408,5.7,10.4,0.542,0.561,4.2,5.5,0.76,0.9,2.3,3.2,5.9,1.4,0.3,2.8,2.7,20.3,,
2008,Goran Dragic,45,2014-15,28,TOT,NBA,PGSG,78,78,33.8,6.4,12.8,0.501,1.2,3.3,0.347,5.3,9.5,0.555,0.546,2.3,3,0.774,1,2.5,3.5,4.5,1,0.2,2.2,2.5,16.3,,
2008,Goran Dragic,45,2014-15,28,PHO,NBA,SG,52,52,33.4,6.5,13.1,0.501,1.3,3.6,0.355,5.3,9.5,0.556,0.549,1.9,2.5,0.746,1,2.6,3.6,4.1,1,0.2,2.2,2.3,16.2,,
2008,Goran Dragic,45,2014-15,28,MIA,NBA,PG,26,26,34.8,6.2,12.4,0.502,0.9,2.8,0.329,5.3,9.6,0.552,0.539,3.2,4,0.808,1.2,2.3,3.4,5.3,1.1,0.2,2.3,2.9,16.6,,
2008,Goran Dragic,45,2015-16,29,MIA,NBA,PG,72,72,32.8,5.8,12.2,0.477,0.9,2.8,0.312,4.9,9.3,0.527,0.513,1.7,2.3,0.727,0.8,3.1,3.8,5.8,1,0.2,2.6,2.6,14.1,,
2008,Goran Dragic,45,2016-17,30,MIA,NBA,PG,73,73,33.7,7.3,15.4,0.475,1.6,4,0.405,5.7,11.4,0.499,0.527,4.1,5.2,0.79,0.8,3,3.8,5.8,1.2,0.2,2.9,2.7,20.3,,
2008,Goran Dragic,45,2017-18,31,MIA,NBA,PG,75,75,31.7,6.5,14.3,0.45,1.5,4,0.37,5,10.3,0.481,0.502,2.9,3.6,0.801,0.7,3.4,4.1,4.8,0.8,0.2,2.2,2.4,17.3,,
2008,Goran Dragic,45,2018-19,32,MIA,NBA,PG,36,22,27.5,5,12,0.413,1.6,4.6,0.348,3.4,7.5,0.454,0.479,2.2,2.8,0.782,0.6,2.5,3.1,4.8,0.8,0.1,2,2.3,13.7,,
2008,Goran Dragic,45,2019-20,33,MIA,NBA,PG,59,3,28.2,5.4,12.3,0.441,2.1,5.7,0.367,3.3,6.5,0.505,0.526,3.2,4.2,0.776,0.5,2.7,3.2,5.1,0.7,0.2,2.4,2.1,16.2,,
2008,Goran Dragic,45,2020-21,34,MIA,NBA,PG,50,11,26.7,4.8,11.1,0.432,1.8,4.9,0.373,3,6.2,0.479,0.514,2,2.4,0.828,0.5,2.9,3.4,4.4,0.7,0.2,2.4,2.3,13.4,,
2008,Goran Dragic,45,2021-22,35,TOT,NBA,PG,21,8,23.7,2.7,7.2,0.377,0.8,3,0.254,2,4.2,0.466,0.43,1.3,1.6,0.818,0.6,2.5,3.1,4.1,0.9,0.2,1.6,2.1,7.5,,
2008,Goran Dragic,45,2021-22,35,TOR,NBA,PG,5,2,18,2.6,6.8,0.382,0.8,2.8,0.286,1.8,4,0.45,0.441,2,2,1,0.4,2.4,2.8,1.8,1,0.2,0.2,1.6,8,,
2008,Goran Dragic,45,2021-22,35,BRK,NBA,PG,16,6,25.5,2.8,7.3,0.376,0.8,3.1,0.245,2,4.3,0.471,0.427,1.1,1.4,0.739,0.7,2.5,3.2,4.8,0.9,0.2,2.1,2.3,7.3,,
2008,Goran Dragic,45,2022-23,36,TOT,NBA,PG,58,0,15,2.4,5.8,0.421,0.9,2.5,0.359,1.5,3.3,0.468,0.499,0.5,0.8,0.689,0.3,1.1,1.4,2.6,0.2,0.1,1.1,1.1,6.3,,
2008,Goran Dragic,45,2022-23,36,CHI,NBA,PG,51,0,15.4,2.5,5.9,0.425,0.9,2.5,0.352,1.6,3.4,0.48,0.5,0.5,0.8,0.659,0.3,1.1,1.4,2.7,0.2,0.1,1.1,1.2,6.4,,
2008,Goran Dragic,45,2022-23,36,MIL,NBA,PG,7,0,11.9,2,5.1,0.389,1,2.4,0.412,1,2.7,0.368,0.486,0.6,0.6,1,0.4,1.3,1.7,1.7,0.3,0,1,0.3,5.6,,
2008,Semih Erden,60,2010-11,24,TOT,NBA,C,41,8,14.5,1.5,2.7,0.559,0,0,0,1.5,2.7,0.559,0.559,1,1.5,0.65,0.9,2,2.9,0.5,0.4,0.6,0.8,2.5,4,,
2008,Semih Erden,60,2010-11,24,BOS,NBA,C,37,7,14.4,1.6,2.6,0.598,0,0,0,1.6,2.6,0.598,0.598,0.9,1.5,0.63,0.8,2.1,2.9,0.5,0.4,0.6,0.9,2.5,4.1,,
2008,Semih Erden,60,2010-11,24,CLE,NBA,C,4,1,16,1,3.5,0.286,0,0,0,1,3.5,0.286,0.286,1.3,1.5,0.833,1.5,1.3,2.8,0.3,0.5,0.8,0.5,3,3.3,,
2008,Semih Erden,60,2011-12,25,CLE,NBA,C,28,9,11.9,1.4,2.6,0.527,0,0,0,1.4,2.6,0.527,0.527,0.8,1.5,0.512,0.7,1.9,2.6,0.3,0.4,0.2,0.6,2.1,3.5,,
2009,Blake Griffin,1,2009-10,20,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,,
2009,Blake Griffin,1,2010-11,21,LAC,NBA,PF,82,82,38,8.5,16.8,0.506,0.1,0.3,0.292,8.4,16.5,0.51,0.508,5.4,8.5,0.642,3.3,8.8,12.1,3.8,0.8,0.5,2.7,3.1,22.5,,
2009,Blake Griffin,1,2011-12,22,LAC,NBA,PF,66,66,36.2,8.5,15.5,0.549,0,0.2,0.125,8.5,15.2,0.556,0.55,3.7,7.1,0.521,3.3,7.6,10.9,3.2,0.8,0.7,2.3,3.3,20.7,,
2009,Blake Griffin,1,2012-13,23,LAC,NBA,PF,80,80,32.5,7.2,13.4,0.538,0.1,0.4,0.179,7.2,13.1,0.548,0.541,3.5,5.3,0.66,2.3,6,8.3,3.7,1.2,0.6,2.3,2.9,18,,
2009,Blake Griffin,1,2013-14,24,LAC,NBA,PF,80,80,35.8,9,17,0.528,0.2,0.6,0.273,8.8,16.4,0.537,0.533,6,8.4,0.715,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,24.1,,
2009,Blake Griffin,1,2014-15,25,LAC,NBA,PF,67,67,35.2,8.6,17.1,0.502,0.1,0.4,0.4,8.4,16.7,0.504,0.506,4.6,6.4,0.728,1.9,5.7,7.6,5.3,0.9,0.5,2.3,2.9,21.9,,
2009,Blake Griffin,1,2015-16,26,LAC,NBA,PF,35,35,33.4,8.6,17.2,0.499,0.2,0.5,0.333,8.4,16.7,0.504,0.504,4,5.5,0.727,1.5,6.9,8.4,4.9,0.8,0.5,2.4,2.7,21.4,,
2009,Blake Griffin,1,2016-17,27,LAC,NBA,PF,61,61,34,7.9,15.9,0.493,0.6,1.9,0.336,7.2,14.1,0.514,0.513,5.2,6.9,0.76,1.8,6.3,8.1,4.9,0.9,0.4,2.3,2.6,21.6,,
2009,Blake Griffin,1,2017-18,28,TOT,NBA,PF,58,58,34,7.5,17.2,0.438,1.9,5.6,0.345,5.6,11.6,0.482,0.493,4.5,5.7,0.785,1.3,6.1,7.4,5.8,0.7,0.3,2.8,2.4,21.4,,
2009,Blake Griffin,1,2017-18,28,LAC,NBA,PF,33,33,34.5,7.7,17.5,0.441,1.9,5.7,0.342,5.8,11.8,0.488,0.497,5.2,6.6,0.785,1.4,6.5,7.9,5.4,0.9,0.3,3,2.4,22.6,,
2009,Blake Griffin,1,2017-18,28,DET,NBA,PF,25,25,33.2,7.2,16.7,0.433,1.9,5.4,0.348,5.4,11.3,0.473,0.489,3.5,4.4,0.784,1.1,5.6,6.6,6.2,0.4,0.4,2.6,2.4,19.8,,
2009,Blake Griffin,1,2018-19,29,DET,NBA,PF,75,75,35,8.3,17.9,0.462,2.5,7,0.362,5.7,10.9,0.525,0.532,5.5,7.3,0.753,1.3,6.2,7.5,5.4,0.7,0.4,3.4,2.7,24.5,,
2009,Blake Griffin,1,2019-20,30,DET,NBA,PF,18,18,28.4,4.9,13.9,0.352,1.5,6.2,0.243,3.4,7.7,0.439,0.406,4.2,5.4,0.776,0.9,3.7,4.7,3.3,0.4,0.4,2.2,1.5,15.5,,
2009,Blake Griffin,1,2020-21,31,TOT,NBA,PF,46,30,25.8,3.8,8.9,0.423,1.5,4.5,0.341,2.3,4.5,0.505,0.509,1.9,2.5,0.744,0.8,4.1,4.9,3,0.7,0.3,1.3,2.4,11,,
2009,Blake Griffin,1,2020-21,31,DET,NBA,PF,20,20,31.3,4.1,11.1,0.365,2,6.2,0.315,2.1,4.9,0.429,0.453,2.2,3.1,0.71,0.4,4.9,5.2,3.9,0.7,0.1,1.6,2.1,12.3,,
2009,Blake Griffin,1,2020-21,31,BRK,NBA,PF,26,10,21.5,3.6,7.3,0.492,1.2,3.1,0.383,2.4,4.2,0.574,0.574,1.7,2.1,0.782,1.1,3.6,4.7,2.4,0.7,0.5,1.2,2.7,10,,
2009,Blake Griffin,1,2021-22,32,BRK,NBA,C,56,24,17.1,2.4,5.6,0.425,0.7,2.6,0.262,1.7,3,0.565,0.486,1,1.4,0.724,1.1,3,4.1,1.9,0.5,0.3,0.6,1.7,6.4,,
2009,Blake Griffin,1,2022-23,33,BOS,NBA,C,41,16,13.9,1.5,3.2,0.485,0.6,1.6,0.348,1,1.6,0.625,0.573,0.5,0.8,0.656,1.1,2.6,3.8,1.5,0.3,0.2,0.5,1.8,4.1,,
2009,Hasheem Thabeet,2,2009-10,22,MEM,NBA,C,68,13,13,1.1,1.9,0.588,0,0,0,1.1,1.9,0.588,0.588,0.8,1.4,0.581,1.3,2.3,3.6,0.2,0.2,1.3,0.6,2.4,3.1,,
2009,Hasheem Thabeet,2,2010-11,23,TOT,NBA,C,47,0,7.9,0.4,0.9,0.425,0,0,0,0.4,0.9,0.425,0.425,0.4,0.7,0.543,0.5,1.1,1.6,0.1,0.2,0.3,0.4,1.6,1.1,,
2009,Hasheem Thabeet,2,2010-11,23,MEM,NBA,C,45,0,8.2,0.4,0.9,0.436,0,0,0,0.4,0.9,0.436,0.436,0.4,0.8,0.543,0.5,1.1,1.7,0.1,0.2,0.3,0.4,1.6,1.2,,
2009,Hasheem Thabeet,2,2010-11,23,HOU,NBA,C,2,0,2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,1.5,0,,
